date,platform,metric,value,source_image,extraction_run,px_per_day,extrapolated
2024-07-11,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-07-12,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-14,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-15,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-07-17,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-18,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-19,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-21,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-07-22,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-24,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-25,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-27,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-28,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-30,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-07-31,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-02,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-03,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-05,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-06,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-07,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-10,IOS,DAU,46574.1,26-01-DAU.png,1,0.6848,False
2024-08-12,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-08-13,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-15,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-16,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-18,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-19,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-21,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-22,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-08-24,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-08-25,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-26,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-28,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-08-29,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-08-31,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-01,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-03,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-04,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-06,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-07,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-09,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-10,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-12,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-14,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-09-16,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-09-17,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-19,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-20,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-22,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-23,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-09-25,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-09-26,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-09-28,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-09-29,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-01,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-02,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-03,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-05,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-06,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-10-08,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-09,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-11,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-12,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-14,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-15,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-17,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-18,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-19,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-22,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-24,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-10-25,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-27,IOS,DAU,38257.4,26-01-DAU.png,1,0.6848,False
2024-10-30,IOS,DAU,43247.4,26-01-DAU.png,1,0.6848,False
2024-10-31,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-11-02,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-11-03,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-11-05,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-11-06,IOS,DAU,39920.8,26-01-DAU.png,1,0.6848,False
2024-11-07,IOS,DAU,41584.1,26-01-DAU.png,1,0.6848,False
2024-11-10,IOS,DAU,46574.1,26-01-DAU.png,1,0.6848,False
2024-11-15,IOS,DAU,46574.1,26-01-DAU.png,1,0.6848,False
2024-11-16,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-11-18,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-11-19,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-11-22,IOS,DAU,53227.5,26-01-DAU.png,1,0.6848,False
2024-11-25,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-11-26,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-11-28,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-11-29,IOS,DAU,46574.1,26-01-DAU.png,1,0.6848,False
2024-12-01,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-12-02,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-12-04,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-12-07,IOS,DAU,44910.8,26-01-DAU.png,1,0.6848,False
2024-12-08,IOS,DAU,46574.1,26-01-DAU.png,1,0.6848,False
2024-12-10,IOS,DAU,46574.1,26-01-DAU.png,1,0.6848,False
2024-12-13,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-12-14,IOS,DAU,49900.8,26-01-DAU.png,1,0.6848,False
2024-12-15,IOS,DAU,49900.8,26-01-DAU.png,1,0.6848,False
2024-12-17,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-12-18,IOS,DAU,48237.5,26-01-DAU.png,1,0.6848,False
2024-12-20,IOS,DAU,53227.5,26-01-DAU.png,1,0.6848,False
2024-12-21,IOS,DAU,53227.5,26-01-DAU.png,1,0.6848,False
2024-12-23,IOS,DAU,51564.1,26-01-DAU.png,1,0.6848,False
2024-12-24,IOS,DAU,51564.1,26-01-DAU.png,1,0.6848,False
2024-12-26,IOS,DAU,54890.8,26-01-DAU.png,1,0.6848,False
2024-12-27,IOS,DAU,54890.8,26-01-DAU.png,1,0.6848,False
2024-12-29,IOS,DAU,53227.5,26-01-DAU.png,1,0.6848,False
2024-12-30,IOS,DAU,53227.5,26-01-DAU.png,1,0.6848,False
2025-01-01,IOS,DAU,54890.8,26-01-DAU.png,1,0.6848,False
2025-01-02,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-03,IOS,DAU,53227.5,26-01-DAU.png,1,0.6961,False
2025-01-05,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-06,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-08,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-09,IOS,DAU,53227.5,26-01-DAU.png,1,0.6961,False
2025-01-11,IOS,DAU,53227.5,26-01-DAU.png,1,0.6961,False
2025-01-12,IOS,DAU,53227.5,26-01-DAU.png,1,0.6961,False
2025-01-13,IOS,DAU,53227.5,26-01-DAU.png,1,0.6961,False
2025-01-15,IOS,DAU,53227.5,26-01-DAU.png,1,0.6961,False
2025-01-16,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
2025-01-18,IOS,DAU,56554.1,26-01-DAU.png,1,0.6961,False
2025-01-19,IOS,DAU,54890.8,26-01-DAU.png,1,0.6961,False
