date,extraction_run,official_dau,ccu,g,interval_id,r_h2.2,r_h2.128,q,event_flag
2025-06-13,1,282768.1,19331.91917924863,0.0,3,-0.2541815580554474,-0.22894709949341374,1.6408005722780157,False
2025-06-15,1,287758.1,20541.31390284814,0.0,3,-0.22126584531124116,-0.19491769722026808,1.7132151403152696,False
2025-06-16,1,282768.1,21172.96824565744,0.0,3,-0.18315455170801753,-0.15551692375828885,1.7970599862423613,False
2025-06-18,1,281104.7,20994.61941088554,0.0,3,-0.18524232517238248,-0.1576753361744555,1.7924668846207588,False
2025-06-19,1,282768.1,20502.59461739288,0.0,3,-0.20901732354754,-0.18225475178787032,1.7401618881954122,False
2025-06-20,1,286094.8,19840.29745464295,0.0,3,-0.2434689180086289,-0.21787200170065013,1.6643683803810165,False
2025-06-22,1,281104.7,19758.894249012377,0.0,3,-0.23319825806687133,-0.2072538382270286,1.6869638322528833,False
2025-06-23,1,294411.5,20842.257613504946,0.0,3,-0.2277133092409176,-0.20158330842576067,1.6990307196699812,False
2025-06-25,1,316034.8,21083.79187943704,0.0,3,-0.27221621694468034,-0.24759195360822206,1.6011243227217036,False
2025-06-26,1,316034.8,17684.43212693539,0.0,3,-0.38955748623763564,-0.3689034162231196,1.3429735302772017,False
2025-06-28,1,306054.8,18641.910119724154,0.0,3,-0.3355232715998162,-0.3130409762780053,1.4618488024804046,False
2025-06-29,1,291084.8,18841.15364074208,0.0,3,-0.2938832329994404,-0.26999206419115085,1.5534568874012313,False
2025-07-01,1,297738.1,20576.336866411177,0.0,4,-0.24608530298353382,-0.2205769109792174,1.6586123334362255,False
2025-07-02,1,286094.8,22806.164217212605,0.0,4,-0.13037734788179156,-0.1009540250657619,1.9131698346600587,False
2025-07-03,1,276114.7,18150.785602517113,0.0,4,-0.2828756664919413,-0.2586120612228716,1.5776735337177292,False
2025-07-05,1,274451.4,16062.33272865268,0.0,4,-0.36154288901809817,-0.3399409566916428,1.404605644160184,False
2025-07-06,1,279441.4,17146.08063256213,0.0,4,-0.33063550227266536,-0.3079878312969285,1.4726018950001363,False
2025-07-08,1,282768.1,19077.86463127175,0.0,4,-0.2639828905245193,-0.2390800559933941,1.6192376408460576,False
2025-07-09,1,287758.1,19762.084879810685,0.0,4,-0.2508069086255933,-0.22545827019563214,1.6482248010236948,False
2025-07-11,1,296074.8,18390.11004739024,0.0,4,-0.32240304701661116,-0.2994768343216845,1.4907132965634555,False
2025-07-12,1,296074.8,17893.454490742966,0.0,4,-0.3407026814940144,-0.3183956293641126,1.4504541007131684,False
2025-07-14,1,284431.4,22278.66492523144,0.0,4,-0.14552338102430062,-0.11661251797625061,1.8798485617465388,False
2025-07-15,1,277778.1,22128.864727482644,0.0,4,-0.13094013881193867,-0.10153585779429752,1.911931694613735,False
2025-07-17,1,277778.1,42324.853945853385,1.0,4,0.6622105177093143,0.7184507231957196,3.6568631389604915,True
2025-07-18,1,277778.1,33217.05726226541,0.7165313105737893,4,0.30452291741692994,0.34866091086336737,2.869950418317246,True
2025-07-19,1,274451.4,28227.595078908602,0.513417119032592,4,0.12201067606439997,0.1599734432996618,2.46842348734168,True
2025-07-21,1,272788.1,30784.791977123525,0.26359713811572677,4,0.23111709893464183,0.27277143686852057,2.708457617656212,True
2025-07-22,1,279441.4,29449.002164745125,0.18887560283756183,4,0.14965728699190417,0.18855546587508898,2.5292460313821894,True
2025-07-24,1,281104.7,21176.301952365488,0.0,4,-0.1781916022154223,-0.150386054921959,1.807978475126071,False
2025-07-25,1,267798.0,22094.137908256133,0.0,4,-0.09996729251466485,-0.06951505805087532,1.9800719564677376,False
2025-07-31,1,277778.1,28600.186784311903,1.0,4,0.12320603261034258,0.1612092442400157,2.4710532717427536,True
2025-08-06,1,340984.9,26795.71602939345,0.1353352832366127,4,-0.1427277215535422,-0.11372226852339884,1.8859990125822073,True
2025-08-07,1,319361.5,26586.002269113484,0.0,4,-0.09184696444920204,-0.0611199820433479,1.9979366782117558,False
2025-08-09,1,316034.8,24307.65766601888,0.0,4,-0.16093276036164206,-0.13254326729117127,1.8459479272043877,False
2025-08-10,1,314371.5,25525.805299651005,0.0,4,-0.11422208902000563,-0.08425215970113364,1.9487114041559876,False
2025-08-12,1,306054.8,29206.380401840837,0.0,4,0.041039248295314135,0.07626238075643399,2.2902863462496916,False
2025-08-13,1,309381.5,28022.14285714286,0.0,4,-0.011912141171647628,0.021519402924048414,2.1737932894223753,False
2025-08-15,1,316034.8,28536.004012453417,0.7165313105737893,4,-0.014976002788182563,0.018351876816728563,2.1670527938659987,True
2025-08-16,1,316034.8,25823.038451840956,0.513417119032592,4,-0.108623879332013,-0.07846453690339683,1.9610274654695716,True
2025-08-18,1,301064.8,29711.542378439957,0.26359713811572677,4,0.07659851585342614,0.11302478142741434,2.368516734877538,True
2025-08-19,1,304391.5,29486.715392139573,0.18887560283756183,4,0.056774774667955,0.09253031215672025,2.324904504269501,True
2025-08-21,1,307718.2,27165.6680767787,0.0,4,-0.036934628319782115,-0.004349709729098095,2.1187438176964792,False
2025-08-22,1,307718.2,26566.602558394785,0.0,4,-0.05817243680999096,-0.026306090687020722,2.07202063901802,False
2025-08-24,1,299401.5,27253.43673295806,0.0,4,-0.006984871802589443,0.026613384414616137,2.1846332820343033,False
2025-08-25,1,309381.5,29158.694038652957,0.0,4,0.028163752706714007,0.0629512480990464,2.261960255954771,False
2025-08-26,1,331004.9,29172.438497185834,0.0,4,-0.03854962991283939,-0.006019354233198548,2.1151908141917537,False
2025-08-28,1,334331.6,42953.08218155438,1.0,4,0.4015399033301956,0.4489604263752023,3.083387787326431,True
2025-08-29,1,317698.2,36043.38763879155,0.7165313105737893,4,0.23765445452061273,0.2795299811773251,2.722839799945348,True
2025-08-31,1,319361.5,35198.70991475711,0.36787944117144233,4,0.20235509396970164,0.24303628135965405,2.645181206733344,True
2025-09-01,1,321024.9,33738.7243028026,0.26359713811572677,4,0.1465117209787412,0.18530347093666855,2.522325786153231,True
2025-09-03,1,321024.9,29572.277961140866,0.1353352832366127,4,0.004927246039142741,0.038928543837459806,2.2108399412861144,True
2025-09-04,1,319361.5,28529.270222735842,0.0,4,-0.02546674401940885,0.007506185694220235,2.1439731631573005,False
2025-09-06,1,337658.2,27923.287619886873,0.0,4,-0.09785196057421797,-0.0673281547289849,1.9847256867367205,False
2025-09-07,1,354291.6,27105.90636910086,0.0,4,-0.165374519876205,-0.1371353119020916,1.8361760562723493,False
2025-09-09,1,362608.3,28356.57567788593,0.0,4,-0.14689084077619363,-0.11802624516335802,1.876840150292374,False
2025-09-10,1,335994.9,26818.92530203014,0.0,4,-0.1292424551564172,-0.09978073371434104,1.9156665986558823,False
2025-09-12,1,334331.6,28489.95198395411,0.0,4,-0.07038558069715739,-0.03893246124706118,2.045151722466254,False
2025-09-13,1,332668.2,29512.546517147748,0.0,4,-0.03220370052100241,0.0005412870553547222,2.129151858853795,False
2025-09-14,1,329341.5,30371.92338966367,0.0,4,0.006038028434878218,0.04007690909620876,2.2132836625567323,False
2025-09-16,1,324351.5,27611.110883055662,0.0,4,-0.07134044786522165,-0.0399196359508871,2.0430510146965126,False
2025-09-17,1,324351.5,27029.03029642546,0.0,4,-0.09091788171697146,-0.060159464181079536,1.999980660222663,False
2025-09-19,1,326014.9,28233.505393879535,0.0,4,-0.055252146376928324,-0.023286993434794234,2.078445277970758,False
2025-09-20,1,326014.9,31655.891250199635,0.0,4,0.05926752260931378,0.09510740119383976,2.330388549740491,False
2025-09-22,1,319361.5,31473.66846372042,0.0,4,0.07511115307672855,0.11148709434624204,2.365244536768803,False
2025-09-23,1,321024.9,33021.70190657923,0.0,4,0.12214581508092759,0.16011315468892917,2.4687207931780413,False
2025-09-25,1,327678.2,54255.79459883507,1.0,4,0.8062885954074923,0.8674036230716555,3.973834909896483,True
2025-09-26,1,332668.2,47489.574173246954,0.7165313105737893,4,0.5573117054469492,0.6100027029996655,3.426085751983288,True
