date,platform,extraction_run,official_dau,model_dau,interval_id
2024-01-07,TOTAL,1,177977.8,74674.97881839161,1
2024-01-10,TOTAL,1,182967.8,69883.06512996418,1
2024-01-12,TOTAL,1,176314.5,95260.22187526675,1
2024-01-15,TOTAL,1,179641.1,90905.52968796919,1
2024-01-18,TOTAL,1,186294.5,81796.33320937306,1
2024-01-20,TOTAL,1,179641.1,77513.74242141584,1
2024-01-23,TOTAL,1,176314.5,73061.05073832377,1
2024-01-26,TOTAL,1,182967.8,69736.69221122088,1
2024-01-28,TOTAL,1,186294.5,67901.03172001363,1
2024-01-31,TOTAL,1,187957.8,65542.54600194452,1
2024-02-03,TOTAL,1,182967.8,84909.01926536753,1
2024-02-05,TOTAL,1,179641.1,82239.193897085,1
2024-02-08,TOTAL,1,189621.2,75537.87357547125,1
2024-02-11,TOTAL,1,181304.5,71122.21136160976,1
2024-02-13,TOTAL,1,182967.8,69027.8702187314,1
2024-02-16,TOTAL,1,184631.2,66500.24384236174,1
2024-02-19,TOTAL,1,186294.5,64438.568504533076,1
2024-02-21,TOTAL,1,181304.5,63244.05030046902,1
2024-02-24,TOTAL,1,182967.8,116552.15802217473,1
2024-02-27,TOTAL,1,181304.5,108513.43448217705,1
2024-02-29,TOTAL,1,182967.8,97390.67427471081,1
2024-03-03,TOTAL,1,179641.1,88534.59354448199,1
2024-03-06,TOTAL,1,179641.1,83041.32483443197,1
2024-03-08,TOTAL,1,182967.8,80239.69751130274,1
2024-03-11,TOTAL,1,189621.2,76818.92759389935,1
2024-03-13,TOTAL,1,184631.2,74906.98444712948,1
2024-03-16,TOTAL,1,187957.8,72435.76477798993,1
2024-03-19,TOTAL,1,182967.8,70324.5623610378,1
2024-03-21,TOTAL,1,189621.2,69072.84206713375,1
2024-03-24,TOTAL,1,189621.2,67382.83783963502,1
2024-03-27,TOTAL,1,191284.5,65877.88829594666,1
2024-03-29,TOTAL,1,209581.2,81114.6524561859,1
2024-04-01,TOTAL,1,207917.9,79002.64224112476,1
2024-04-04,TOTAL,1,201264.5,73920.60996261341,1
2024-04-06,TOTAL,1,196274.5,80618.18246029837,1
2024-04-09,TOTAL,1,197937.9,77590.36759732635,1
2024-04-12,TOTAL,1,197937.9,110805.33228023433,1
2024-04-14,TOTAL,1,196274.5,108471.76284023674,1
2024-04-17,TOTAL,1,199601.2,100493.19762048604,1
2024-04-20,TOTAL,1,201264.5,89586.33449853619,1
2024-04-22,TOTAL,1,194611.2,85954.62945929737,1
2024-04-25,TOTAL,1,192947.8,81860.90200015958,1
2024-04-28,TOTAL,1,196274.5,78707.95573475293,1
2024-04-30,TOTAL,1,199601.2,76946.17863381038,1
2024-05-03,TOTAL,1,202927.9,140192.48609623546,1
2024-05-06,TOTAL,1,199601.2,134814.9484040562,1
2024-05-08,TOTAL,1,204591.2,126702.06814729779,1
2024-05-11,TOTAL,1,226214.6,109254.424748288,1
2024-05-14,TOTAL,1,201264.5,101572.84875968297,1
2024-05-16,TOTAL,1,194611.2,97785.33036940442,1
2024-05-19,TOTAL,1,196274.5,93245.65443136501,1
2024-05-22,TOTAL,1,202927.9,89609.66715806891,1
2024-05-24,TOTAL,1,202927.9,87538.83098795227,1
2024-05-27,TOTAL,1,206254.5,84827.79384394262,1
2024-05-30,TOTAL,1,217897.9,82485.41284431721,1
2024-06-01,TOTAL,1,239521.3,81086.80912884738,1
2024-06-04,TOTAL,1,246174.7,79188.43225968668,1
2024-06-07,TOTAL,1,252828.0,77489.41241496973,1
2024-06-09,TOTAL,1,242848.0,76450.08870305156,1
2024-06-12,TOTAL,1,242848.0,75010.82371383891,1
2024-06-15,TOTAL,1,244511.3,121749.11790856619,1
2024-06-17,TOTAL,1,246174.7,117597.99983314643,1
2024-06-23,TOTAL,1,246174.7,97188.86191336974,1
2024-06-25,TOTAL,1,239521.3,93760.47036459326,1
2024-06-28,TOTAL,1,231204.6,100081.07008625018,1
2024-07-01,TOTAL,1,222887.9,96469.97852513002,2
2024-07-02,TOTAL,1,229541.3,95039.28749961728,2
2024-07-03,TOTAL,1,226214.6,93650.02135980003,2
2024-07-05,TOTAL,1,222887.9,90091.04443405347,2
2024-07-06,TOTAL,1,226214.6,88910.0582621376,2
2024-07-08,TOTAL,1,212907.9,86880.93479214463,2
2024-07-09,TOTAL,1,211244.6,85985.2248137587,2
2024-07-11,TOTAL,1,211244.6,84367.29993982508,2
2024-07-12,TOTAL,1,209581.2,83629.18844879759,2
2024-07-14,TOTAL,1,229541.3,82267.14834561656,2
2024-07-15,TOTAL,1,217897.9,81635.22941329767,2
2024-07-17,TOTAL,1,207917.9,80454.34104102463,2
2024-07-18,TOTAL,1,241184.6,79900.59752158378,2
2024-07-19,TOTAL,1,227877.9,79368.67293588948,2
2024-07-21,TOTAL,1,216234.6,78363.78735011857,2
2024-07-22,TOTAL,1,221224.6,77888.04490715491,2
2024-07-24,TOTAL,1,227877.9,76984.10891795256,2
2024-07-25,TOTAL,1,232868.0,88107.17699937345,2
2024-07-27,TOTAL,1,229541.3,89093.5932406334,2
2024-07-28,TOTAL,1,234531.3,88365.7432859799,2
2024-07-30,TOTAL,1,237858.0,86333.72638871608,2
2024-07-31,TOTAL,1,242848.0,85269.72950761,2
2024-08-02,TOTAL,1,227877.9,81997.80043711032,2
2024-08-03,TOTAL,1,226214.6,81064.82736116365,2
2024-08-05,TOTAL,1,229541.3,79521.21084459644,2
2024-08-06,TOTAL,1,222887.9,78856.44443938548,2
2024-08-07,TOTAL,1,236194.6,78243.24039664876,2
2024-08-09,TOTAL,1,252828.0,140302.39270131176,2
2024-08-10,TOTAL,1,279441.4,140958.64664367575,2
2024-08-12,TOTAL,1,257818.0,135561.79047423997,2
2024-08-13,TOTAL,1,241184.6,131811.90786778726,2
2024-08-15,TOTAL,1,241184.6,118957.86612904423,2
2024-08-16,TOTAL,1,242848.0,114808.10058305765,2
2024-08-18,TOTAL,1,242848.0,108837.00626439098,2
2024-08-19,TOTAL,1,237858.0,106505.56360221542,2
2024-08-21,TOTAL,1,234531.3,102638.27605467594,2
2024-08-22,TOTAL,1,239521.3,127300.41244600923,2
2024-08-24,TOTAL,1,241184.6,128553.96354897364,2
2024-08-25,TOTAL,1,227877.9,126527.76819569632,2
2024-08-26,TOTAL,1,229541.3,124009.7398945198,2
2024-08-28,TOTAL,1,222887.9,118727.27284820331,2
2024-08-29,TOTAL,1,224551.3,113676.34668002972,2
2024-08-31,TOTAL,1,219561.3,108770.74366566178,2
2024-09-01,TOTAL,1,219561.3,106846.59674081109,2
2024-09-04,TOTAL,1,222887.9,102188.824107314,2
2024-09-06,TOTAL,1,217897.9,136481.36411545504,2
2024-09-07,TOTAL,1,214571.2,136037.7452702824,2
2024-09-09,TOTAL,1,222887.9,131402.29934226966,2
2024-09-10,TOTAL,1,226214.6,128539.89634704505,2
2024-09-12,TOTAL,1,214571.2,119809.0899370511,2
2024-09-13,TOTAL,1,232868.0,116819.11080776244,2
2024-09-14,TOTAL,1,234531.3,114377.2929970266,2
2024-09-16,TOTAL,1,237858.0,110427.45059317791,2
2024-09-17,TOTAL,1,226214.6,108764.52870227004,2
2024-09-19,TOTAL,1,226214.6,105864.20892466998,2
2024-09-20,TOTAL,1,226214.6,104580.20822029651,2
2024-09-22,TOTAL,1,224551.3,102267.46456263294,2
2024-09-23,TOTAL,1,224551.3,101217.31796346161,2
2024-09-25,TOTAL,1,222887.9,99290.16026653087,2
2024-09-26,TOTAL,1,232868.0,98401.28480546245,2
2024-09-28,TOTAL,1,222887.9,96749.78840380283,2
2024-09-29,TOTAL,1,222887.9,95979.81525937896,2
2024-10-01,TOTAL,1,222887.9,94536.48766008433,2
2024-10-02,TOTAL,1,229541.3,93858.22367814629,2
2024-10-03,TOTAL,1,224551.3,116733.8827545612,2
2024-10-05,TOTAL,1,222887.9,119181.72994378227,2
2024-10-08,TOTAL,1,226214.6,114197.44186094418,2
2024-10-09,TOTAL,1,219561.3,112236.65929238943,2
2024-10-11,TOTAL,1,217897.9,148856.4675408738,2
2024-10-14,TOTAL,1,219561.3,142153.5635342924,2
2024-10-15,TOTAL,1,219561.3,138737.45268608318,2
2024-10-17,TOTAL,1,221224.6,128521.89041718387,2
2024-10-18,TOTAL,1,229541.3,125055.66238868407,2
2024-10-19,TOTAL,1,232868.0,149724.32224698598,2
2024-10-21,TOTAL,1,231204.6,149523.14012093138,2
2024-10-22,TOTAL,1,229541.3,146849.4925900416,2
2024-10-24,TOTAL,1,226214.6,194782.7948816981,2
2024-10-25,TOTAL,1,227877.9,199036.34700913096,2
2024-10-28,TOTAL,1,231204.6,184557.3493136793,2
2024-10-30,TOTAL,1,247838.0,173779.2134674022,2
2024-10-31,TOTAL,1,256154.7,163536.24905959528,2
2024-11-02,TOTAL,1,247838.0,153871.0873167748,2
2024-11-03,TOTAL,1,251164.7,150159.40618124983,2
2024-11-05,TOTAL,1,249501.3,143997.1530524909,2
2024-11-06,TOTAL,1,246174.7,141372.39593589242,2
2024-11-07,TOTAL,1,246174.7,138978.90116726543,2
2024-11-09,TOTAL,1,252828.0,134746.20578472776,2
2024-11-10,TOTAL,1,282768.1,132856.10343954657,2
2024-11-12,TOTAL,1,266134.7,129436.98483259985,2
2024-11-13,TOTAL,1,267798.0,127880.92091967011,2
2024-11-15,TOTAL,1,279441.4,150731.35462782998,2
2024-11-16,TOTAL,1,266134.7,149886.581980236,2
2024-11-18,TOTAL,1,264471.4,145625.31641508426,2
2024-11-19,TOTAL,1,264471.4,143137.99398691775,2
2024-11-21,TOTAL,1,264471.4,136109.2694066717,2
2024-11-22,TOTAL,1,291084.8,133578.31753140705,2
2024-11-24,TOTAL,1,294411.5,194647.2087137186,2
2024-11-25,TOTAL,1,277778.1,194148.5517889483,2
2024-11-26,TOTAL,1,279441.4,190933.85726046102,2
2024-11-28,TOTAL,1,284431.4,181813.86694365132,2
2024-11-29,TOTAL,1,277778.1,177072.03831536463,2
2024-12-01,TOTAL,1,279441.4,161982.3316993375,2
2024-12-02,TOTAL,1,286094.8,157947.7652496236,2
2024-12-04,TOTAL,1,281104.7,151503.91794871556,2
2024-12-05,TOTAL,1,266134.7,148820.66999921645,2
2024-12-07,TOTAL,1,262808.0,144181.44180066767,2
2024-12-08,TOTAL,1,259481.4,142143.60856321242,2
2024-12-10,TOTAL,1,261144.7,138496.82170587734,2
2024-12-11,TOTAL,1,274451.4,136850.6751059051,2
2024-12-13,TOTAL,1,287758.1,175773.75105503233,2
2024-12-14,TOTAL,1,304391.5,175164.4256659215,2
2024-12-15,TOTAL,1,304391.5,172783.31863955085,2
2024-12-17,TOTAL,1,286094.8,166260.63166410773,2
2024-12-18,TOTAL,1,271124.7,162879.4639573436,2
2024-12-20,TOTAL,1,297738.1,152514.37172348017,2
2024-12-21,TOTAL,1,324351.5,149600.67776304705,2
2024-12-23,TOTAL,1,301064.8,144838.95598932786,2
2024-12-24,TOTAL,1,311044.8,142815.11918997735,2
2024-12-26,TOTAL,1,311044.8,180251.76507528304,2
2024-12-27,TOTAL,1,319361.5,184222.22623989778,2
2024-12-29,TOTAL,1,314371.5,181008.50930032658,2
2024-12-30,TOTAL,1,317698.2,177593.3857639783,2
2025-01-01,TOTAL,1,321024.9,170224.78934944706,3
2025-01-02,TOTAL,1,332668.2,162721.80744197068,3
2025-01-03,TOTAL,1,327678.2,158871.25253029304,3
2025-01-05,TOTAL,1,327678.2,152992.870722511,3
2025-01-06,TOTAL,1,322688.2,150583.32782199932,3
2025-01-08,TOTAL,1,342648.2,146433.87679724203,3
2025-01-09,TOTAL,1,326014.9,209627.99741500488,3
2025-01-11,TOTAL,1,319361.5,216533.72136047372,3
2025-01-12,TOTAL,1,321024.9,213167.62421089364,3
2025-01-13,TOTAL,1,322688.2,208445.95184439057,3
2025-01-15,TOTAL,1,322688.2,198047.73515803862,3
2025-01-16,TOTAL,1,329341.5,186748.31507302733,3
2025-01-18,TOTAL,1,331004.9,176759.27038927577,3
2025-01-19,TOTAL,1,345974.9,172971.24392400286,3
2025-01-21,TOTAL,1,329341.5,166705.29242155695,3
2025-01-22,TOTAL,1,326014.9,164038.36187038347,3
2025-01-23,TOTAL,1,350964.9,214558.04132394146,3
2025-01-25,TOTAL,1,354291.6,218529.2126479189,3
2025-01-26,TOTAL,1,369261.7,215059.7310314399,3
2025-01-28,TOTAL,1,349301.6,205684.52323971357,3
2025-01-29,TOTAL,1,375915.0,200857.6868588073,3
2025-01-31,TOTAL,1,372588.3,186082.20901559232,3
2025-02-01,TOTAL,1,354291.6,181965.3126190615,3
2025-02-03,TOTAL,1,352628.3,175283.57574572085,3
2025-02-04,TOTAL,1,357618.3,172463.63313565863,3
2025-02-05,TOTAL,1,352628.3,169896.40391812415,3
2025-02-07,TOTAL,1,360945.0,244768.27103673446,3
2025-02-08,TOTAL,1,372588.3,244194.36872152062,3
2025-02-10,TOTAL,1,407518.4,234890.19790124608,3
2025-02-11,TOTAL,1,379241.7,229033.9648384496,3
2025-02-13,TOTAL,1,364271.6,210784.41039925447,3
2025-02-14,TOTAL,1,350964.9,204607.33046273162,3
2025-02-15,TOTAL,1,357618.3,199600.86657749186,3
2025-02-17,TOTAL,1,360945.0,191569.5705107279,3
2025-02-18,TOTAL,1,354291.6,188212.06384135876,3
2025-02-20,TOTAL,1,350964.9,218513.7910324423,3
2025-02-21,TOTAL,1,362608.3,220846.11518430832,3
2025-02-23,TOTAL,1,349301.6,215949.21064185648,3
2025-02-24,TOTAL,1,345974.9,212017.39874450618,3
2025-02-26,TOTAL,1,379241.7,203856.03942231945,3
2025-02-27,TOTAL,1,362608.3,196485.62308634253,3
2025-02-28,TOTAL,1,357618.3,241362.4350930606,3
2025-03-02,TOTAL,1,360945.0,242528.32131446004,3
2025-03-03,TOTAL,1,402528.4,238373.52254159725,3
2025-03-06,TOTAL,1,402528.4,223039.33992633206,3
2025-03-08,TOTAL,1,385895.0,229456.17647497958,3
2025-03-09,TOTAL,1,382568.4,228022.70081322166,3
2025-03-10,TOTAL,1,382568.4,224718.017963751,3
2025-03-12,TOTAL,1,382568.4,216658.30426657398,3
2025-03-13,TOTAL,1,380905.0,212631.10294578059,3
2025-03-15,TOTAL,1,422488.5,203120.83436230506,3
2025-03-16,TOTAL,1,419161.8,199471.39100601358,3
2025-03-18,TOTAL,1,395875.1,193436.31432214496,3
2025-03-19,TOTAL,1,394211.7,190827.605173924,3
2025-03-21,TOTAL,1,404191.7,280113.00529850577,3
2025-03-22,TOTAL,1,395875.1,279741.8701017383,3
2025-03-23,TOTAL,1,392548.4,275366.8485367298,3
2025-03-25,TOTAL,1,392548.4,262570.5891146872,3
2025-03-26,TOTAL,1,409181.8,255855.0073739844,3
2025-03-28,TOTAL,1,445775.2,234261.34034239268,3
2025-03-29,TOTAL,1,415835.1,228504.88516939434,3
2025-03-31,TOTAL,1,412508.4,219301.3605764022,3
2025-04-01,TOTAL,1,407518.4,215463.11294401635,3
2025-04-02,TOTAL,1,409181.8,211990.22566688253,3
2025-04-04,TOTAL,1,394211.7,205890.7996498608,3
2025-04-05,TOTAL,1,397538.4,203177.75173821114,3
2025-04-07,TOTAL,1,400865.1,198276.71523542286,3
2025-04-08,TOTAL,1,410845.1,196046.4702277556,3
2025-04-11,TOTAL,1,430805.1,190054.84583012035,3
2025-04-12,TOTAL,1,460745.2,188253.42354033876,3
2025-04-14,TOTAL,1,490685.3,184893.1123531866,3
2025-04-15,TOTAL,1,505655.3,183320.98780879658,3
2025-04-17,TOTAL,1,502328.7,180365.51800930325,3
2025-04-18,TOTAL,1,507318.7,178973.08572780387,3
2025-04-20,TOTAL,1,510645.4,176339.6390606138,3
2025-04-21,TOTAL,1,508982.0,175092.09348099987,3
2025-04-23,TOTAL,1,492348.6,172721.30811170937,3
2025-04-24,TOTAL,1,490685.3,171593.20379906002,3
2025-04-25,TOTAL,1,487358.6,170500.3990569034,3
2025-04-27,TOTAL,1,484032.0,168413.0749096481,3
2025-04-28,TOTAL,1,487358.6,167415.12547845743,3
2025-04-30,TOTAL,1,497338.7,165503.0450901772,3
2025-05-01,TOTAL,1,494012.0,164586.20488635433,3
2025-05-03,TOTAL,1,479041.9,162824.85892397774,3
2025-05-05,TOTAL,1,450765.2,161152.813415472,3
2025-05-07,TOTAL,1,447438.5,159562.44875710376,3
2025-05-08,TOTAL,1,444111.9,158795.77398536162,3
2025-05-10,TOTAL,1,437458.5,157315.6359425151,3
2025-05-11,TOTAL,1,470725.3,156600.7837168381,3
2025-05-13,TOTAL,1,440785.2,155218.33172292513,3
2025-05-14,TOTAL,1,410845.1,154549.56397168327,3
2025-05-16,TOTAL,1,407518.4,253011.85003186128,3
2025-05-17,TOTAL,1,417498.4,254217.77518975516,3
2025-05-18,TOTAL,1,407518.4,251052.10071184006,3
2025-05-20,TOTAL,1,410845.1,240123.58085964952,3
2025-05-21,TOTAL,1,400865.1,234194.75988062448,3
2025-05-23,TOTAL,1,412508.4,285583.3510568928,3
2025-05-24,TOTAL,1,404191.7,290253.52590729017,3
2025-05-26,TOTAL,1,390885.0,281742.1024254478,3
2025-05-27,TOTAL,1,394211.7,274827.74905493273,3
2025-05-28,TOTAL,1,384231.7,267653.8754058664,3
2025-05-30,TOTAL,1,382568.4,347135.6051786138,3
2025-05-31,TOTAL,1,389221.7,341915.8075503356,3
2025-06-02,TOTAL,1,417498.4,324160.5599861639,3
2025-06-03,TOTAL,1,449101.9,314583.0380338118,3
2025-06-05,TOTAL,1,432468.5,288160.6629926352,3
2025-06-06,TOTAL,1,449101.9,279011.0733859843,3
2025-06-08,TOTAL,1,452428.5,265068.7714040881,3
2025-06-09,TOTAL,1,455755.2,259403.8670942566,3
2025-06-10,TOTAL,1,450765.2,254340.04633236182,3
2025-06-12,TOTAL,1,455755.2,245580.0277321393,3
2025-06-13,TOTAL,1,503992.0,241736.91572484616,3
2025-06-16,TOTAL,1,525615.4,231791.1856267358,3
2025-06-18,TOTAL,1,475715.3,226177.4007203889,3
2025-06-19,TOTAL,1,472388.6,223610.55230071052,3
2025-06-20,TOTAL,1,485695.3,221182.5241721257,3
2025-06-22,TOTAL,1,487358.6,216692.35674957925,3
2025-06-23,TOTAL,1,485695.3,214609.03006412997,3
2025-06-25,TOTAL,1,500665.3,210722.4382628041,3
2025-06-28,TOTAL,1,512308.7,205490.4875104558,3
2025-06-29,TOTAL,1,508982.0,203883.62391446857,3
2025-07-01,TOTAL,1,512308.7,200848.56341787984,4
2025-07-02,TOTAL,1,503992.0,199412.82907511306,4
2025-07-03,TOTAL,1,489022.0,198027.16489385886,4
2025-07-05,TOTAL,1,485695.3,195394.37592549366,4
2025-07-06,TOTAL,1,495675.3,194142.01865654977,4
2025-07-08,TOTAL,1,500665.3,191753.8423542605,4
2025-07-09,TOTAL,1,492348.6,190613.9390654022,4
2025-07-11,TOTAL,1,494012.0,188433.411851624,4
2025-07-12,TOTAL,1,500665.3,187389.54074843525,4
2025-07-14,TOTAL,1,505655.3,185387.29758914106,4
2025-07-15,TOTAL,1,494012.0,184426.30289912224,4
2025-07-17,TOTAL,1,492348.6,333605.332294788,4
2025-07-18,TOTAL,1,490685.3,353192.25442890555,4
2025-07-19,TOTAL,1,487358.6,355477.5266931462,4
2025-07-21,TOTAL,1,490685.3,341686.232536127,4
2025-07-22,TOTAL,1,497338.7,331877.2783763007,4
2025-07-24,TOTAL,1,528942.1,297630.3435036497,4
2025-07-25,TOTAL,1,485695.3,286651.8305028252,4
2025-07-27,TOTAL,1,507318.7,270955.12894259015,4
2025-07-28,TOTAL,1,485695.3,264856.419955587,4
2025-07-30,TOTAL,1,523952.1,254775.42253143308,4
2025-07-31,TOTAL,1,495675.3,325117.81831032486,4
2025-08-02,TOTAL,1,502328.7,329369.6158155283,4
2025-08-07,TOTAL,1,567198.8,288562.9064485707,4
2025-08-09,TOTAL,1,558882.2,275106.10678816744,4
2025-08-10,TOTAL,1,558882.2,269860.91576663865,4
2025-08-12,TOTAL,1,535595.4,261037.7124217493,4
2025-08-13,TOTAL,1,555555.5,257232.12188410768,4
2025-08-15,TOTAL,1,577178.9,356890.78380259115,4
2025-08-16,TOTAL,1,565535.5,355834.64238128555,4
2025-08-18,TOTAL,1,535595.4,342853.6971552725,4
2025-08-19,TOTAL,1,532268.8,334775.08422079706,4
2025-08-21,TOTAL,1,550565.5,309902.1269863666,4
2025-08-22,TOTAL,1,548902.1,301432.99790074263,4
2025-08-24,TOTAL,1,537258.8,288640.9105664224,4
2025-08-25,TOTAL,1,537258.8,283446.1024564891,4
2025-08-28,TOTAL,1,598802.3,410490.4933976674,4
2025-08-29,TOTAL,1,562208.8,425871.05316480866,4
2025-08-31,TOTAL,1,558882.2,418312.2382511185,4
2025-09-01,TOTAL,1,583832.2,408246.22204938845,4
2025-09-03,TOTAL,1,578842.2,386076.6662148199,4
2025-09-04,TOTAL,1,553892.1,361881.67822645436,4
2025-09-06,TOTAL,1,577178.9,340612.3390922082,4
2025-09-07,TOTAL,1,610445.6,332574.95027409587,4
2025-09-10,TOTAL,1,588822.2,313698.154750191,4
2025-09-12,TOTAL,1,587158.9,303874.40181469044,4
2025-09-13,TOTAL,1,593812.3,299527.2792543574,4
2025-09-14,TOTAL,1,603792.3,295486.0788763031,4
2025-09-16,TOTAL,1,578842.2,288170.88637283305,4
2025-09-17,TOTAL,1,578842.2,284838.332796074,4
2025-09-19,TOTAL,1,583832.2,278711.78073544975,4
2025-09-20,TOTAL,1,585495.6,275883.1343858723,4
2025-09-22,TOTAL,1,573852.2,270626.03035789414,4
2025-09-23,TOTAL,1,572188.9,268175.2484943763,4
2025-09-25,TOTAL,1,580505.5,495006.5672746176,4
2025-09-26,TOTAL,1,593812.3,524225.7532911403,4
2025-09-28,TOTAL,1,590485.6,518269.4969586985,4
2025-09-29,TOTAL,1,615435.6,504496.8749401417,4
2025-10-01,TOTAL,1,696939.2,472967.7982927868,4
2025-10-14,TOTAL,1,705255.9,345809.2831656199,4
2025-10-15,TOTAL,1,665335.8,340885.6842049748,4
2025-10-17,TOTAL,1,652029.1,331986.54243020917,4
2025-10-18,TOTAL,1,657019.1,327937.52072404936,4
2025-10-19,TOTAL,1,642049.0,324117.03728644794,4
2025-10-21,TOTAL,1,642049.0,317072.5293806086,4
2025-10-22,TOTAL,1,650365.7,313811.8331713155,4
2025-10-24,TOTAL,1,660345.8,307739.66002595774,4
2025-10-25,TOTAL,1,620425.7,304904.05919754383,4
2025-10-27,TOTAL,1,600465.6,299583.7464776584,4
2025-10-28,TOTAL,1,592148.9,297082.2503840911,4
2025-10-30,TOTAL,1,598802.3,292360.9644021606,4
2025-10-31,TOTAL,1,598802.3,290129.00148541207,4
2025-11-02,TOTAL,1,592148.9,285896.1656600295,4
2025-11-03,TOTAL,1,625415.7,283886.1733393285,4
2025-11-06,TOTAL,1,652029.1,374760.7206093961,4
2025-11-07,TOTAL,1,623752.3,386078.6899002412,4
2025-11-09,TOTAL,1,623752.3,381907.9356430475,4
2025-11-10,TOTAL,1,630405.7,375345.70252929366,4
2025-11-12,TOTAL,1,648702.4,360608.93475727865,4
2025-11-13,TOTAL,1,648702.4,344104.533175618,4
2025-11-15,TOTAL,1,647039.1,329692.50900858326,4
2025-11-18,TOTAL,1,622089.0,315154.86224685644,4
2025-11-19,TOTAL,1,608782.3,311276.09641014074,4
2025-11-21,TOTAL,1,605455.6,304442.38661408226,4
2025-11-22,TOTAL,1,600465.6,301390.68868869037,4
2025-11-24,TOTAL,1,593812.3,295853.2679038852,4
2025-11-25,TOTAL,1,588822.2,293321.1259902591,4
2025-11-26,TOTAL,1,593812.3,290922.7455753997,4
2025-11-28,TOTAL,1,605455.6,286472.8255271672,4
2025-11-29,TOTAL,1,558882.2,284399.21440913074,4
2025-12-01,TOTAL,1,563872.2,280510.9033226064,4
2025-12-02,TOTAL,1,558882.2,278682.10947301064,4
2025-12-04,TOTAL,1,553892.1,275226.3236228953,4
2025-12-05,TOTAL,1,538922.1,273589.73684190406,4
2025-12-07,TOTAL,1,542248.8,270478.98029187886,4
2025-12-08,TOTAL,1,540585.4,268997.95453852904,4
2025-12-10,TOTAL,1,538922.1,266169.8892491476,4
2025-12-11,TOTAL,1,530605.4,264817.76141430886,4
2025-12-13,TOTAL,1,512308.7,262226.2172611478,4
2025-12-14,TOTAL,1,532268.8,260982.90776549059,4
2025-12-15,TOTAL,1,548902.1,259772.2346677803,4
2025-12-21,TOTAL,1,637059.0,253112.37517461105,4
2025-12-23,TOTAL,1,608782.3,251093.5043482231,4
2025-12-24,TOTAL,1,597138.9,250117.1833855359,4
2025-12-26,TOTAL,1,640385.7,248226.5163455805,4
2025-12-27,TOTAL,1,675315.8,247310.61704279418,4
2025-12-29,TOTAL,1,643712.4,245534.1288914589,4
2025-12-30,TOTAL,1,650365.7,244672.23315893594,4
2026-01-01,TOTAL,1,681969.2,313908.5766942369,4
2026-01-03,TOTAL,1,675315.8,311787.0562920841,4
2026-01-05,TOTAL,1,635395.7,303313.7026723649,4
2026-01-06,TOTAL,1,630405.7,298755.1614957007,4
2026-01-08,TOTAL,1,635395.7,356429.97854691744,4
2026-01-09,TOTAL,1,613772.3,362379.267564034,4
2026-01-11,TOTAL,1,602128.9,355508.53263432963,4
2026-01-12,TOTAL,1,613772.3,349162.0921248729,4
2026-01-14,TOTAL,1,610445.6,444171.82430864085,4
2026-01-15,TOTAL,1,612109.0,445505.3565384969,4
2026-01-17,TOTAL,1,633732.4,432311.1528476515,4
2026-01-18,TOTAL,1,620425.7,422048.70937934576,4
2026-01-19,TOTAL,1,617099.0,411453.2944705995,4
2026-01-21,TOTAL,1,620425.7,380965.0933441081,4
2026-01-22,TOTAL,1,653692.4,370573.4443429746,4
2026-01-24,TOTAL,1,655355.7,354931.8228035757,4
2026-01-25,TOTAL,1,613772.3,348628.20535983576,4
